category,amt,gender,city,state,city_pop,job,is_fraud,hour,age,is_night_transaction,transaction_speed,distance_to_merchant
gas_transport,9.67,M,Sacramento,CA,757530,Magazine features editor,1,0,41,1,-20802346.0,53.29572217714387
shopping_net,69.14,M,Kissee Mills,MO,1201,"Engineer, agricultural",0,1,40,1,7519670.0,96.45097880811258
personal_care,69.47,F,Phenix City,AL,59744,Chemical engineer,0,16,36,0,11286851.0,63.949660055929634
grocery_pos,327.84,F,Bellmore,NY,34496,"Librarian, public",1,1,49,1,-17766772.0,92.94103780542224
shopping_pos,1064.31,M,Thida,AR,111,Careers information officer,1,23,20,1,8371823.0,52.9769221421424
personal_care,4.45,F,Redford,MO,241,Investment analyst,0,20,45,0,-16424570.0,56.60289003204589
misc_net,784.77,M,Ravenna,NE,2202,"Solicitor, Scotland",1,23,46,1,-12951914.0,76.67211927860978
misc_net,851.27,M,Halma,MN,140,"Embryologist, clinical",1,23,78,1,5099945.0,30.711888238074984
grocery_net,15.61,M,Cecilton,MD,663,Podiatrist,1,1,51,1,3635317.0,97.73976388054707
gas_transport,9.86,M,Aurora,CO,389246,Industrial/product designer,1,3,81,1,-2497308.0,74.14761409456267
shopping_pos,977.96,M,Ashland,KY,40470,Community pharmacist,1,22,79,1,3091967.0,74.02006711227546
shopping_net,1066.01,F,Laguna Hills,CA,45303,Sales executive,1,23,50,1,22378354.0,72.11500079731655
shopping_pos,1.06,F,Odessa,MO,9512,Clinical research associate,0,19,47,0,-27489368.0,55.68955959349602
food_dining,2.94,F,Hooper,NE,1745,"Engineer, automotive",0,17,46,0,19000932.0,39.33027486019235
gas_transport,8.77,F,Mill Creek,PA,1334,Archaeologist,1,5,33,1,17498181.0,32.23717480015272
kids_pets,103.53,F,Harwood,MD,3289,Quantity surveyor,0,16,87,0,212485.0,91.22378831217513
home,58.25,F,May,TX,1791,Corporate investment banker,0,23,54,1,-18982999.0,57.456891112577175
home,16.76,F,Ogdensburg,NJ,2456,Senior tax professional/tax inspector,0,12,26,0,-9977183.0,82.48509278260437
entertainment,3.06,F,Bagley,WI,878,Risk analyst,0,14,45,0,12190779.0,58.23995582329632
grocery_net,60.34,M,Methuen,MA,47249,Market researcher,0,8,39,0,754556.0,63.33373623802723
shopping_pos,912.83,F,Dubre,KY,341,Insurance risk surveyor,1,22,87,1,-2108183.0,91.31660726187046
grocery_pos,353.26,M,Clarion,PA,10127,Broadcast journalist,1,1,64,1,-13380116.0,74.17310273434349
misc_pos,27.08,M,Irwinton,GA,1841,Film/video editor,0,4,45,1,28522614.0,75.04747158552416
home,18.52,F,Bailey,NC,6629,Call centre manager,0,14,57,0,-22687752.0,62.55290804282398
shopping_net,1151.76,M,Thida,AR,111,Careers information officer,1,13,20,0,13994169.0,90.39600260220193
personal_care,39.21,M,Westport,KY,564,Pensions consultant,0,22,24,1,2794801.0,81.32273539501423
entertainment,524.78,F,Meridian,TX,2526,Phytotherapist,1,1,49,1,-6640278.0,66.06814253152673
grocery_pos,321.07,F,Tampa,FL,717255,Waste management officer,1,22,53,1,-10205569.0,76.65361712554598
shopping_net,910.76,F,Daly City,CA,107941,"Buyer, industrial",1,2,28,1,-9750513.0,95.02682151399814
grocery_pos,82.69,M,Paulding,OH,6284,Secondary school teacher,0,9,84,0,27239914.0,29.709156267205422
misc_net,83.47,M,Beaverdam,OH,349,Museum/gallery conservator,0,2,41,1,-27154222.0,18.540677723590886
food_dining,29.54,M,Edmond,OK,116001,Media buyer,0,20,27,0,-5722136.0,99.8428343239666
grocery_pos,293.11,M,East China,MI,7339,"Copywriter, advertising",1,3,58,1,41581983.0,93.95268902256522
misc_pos,718.09,F,Bonfield,IL,1617,Medical secretary,1,3,30,1,-27472794.0,74.35919388955855
personal_care,20.62,F,Logan,IL,324,"Scientist, research (physical sciences)",1,17,44,0,30981101.0,54.739897094135394
grocery_pos,298.61,M,Orr,MN,1680,Horticultural therapist,1,0,43,1,-18034530.0,63.00723386830633
grocery_pos,120.95,F,Coleharbor,ND,307,Make,0,10,89,0,1766812.0,59.740378771368114
grocery_pos,259.24,F,Phil Campbell,AL,5778,"Engineer, aeronautical",1,22,67,1,-17929042.0,105.86720924818779
grocery_pos,151.7,F,Carlotta,CA,1139,"Therapist, occupational",0,9,69,0,23711001.0,111.61453699157964
home,232.88,F,Old Hickory,TN,22191,Prison officer,1,22,25,1,-12307935.0,86.81691230782437
misc_net,778.91,M,Moriarty,NM,7268,"Therapist, art",1,2,31,1,2002212.0,71.31266136116727
home,25.03,F,Bagley,WI,878,Risk analyst,0,18,45,0,3427342.0,97.43660027621063
personal_care,180.89,M,Belmont,NH,7430,"Scientist, research (medical)",0,12,65,0,1101709.0,75.74167819100563
personal_care,5.75,F,Grandview,TX,5875,"Radiographer, therapeutic",0,12,27,0,-24191881.0,90.37271988382226
gas_transport,18.32,F,Eagarville,IL,91,Materials engineer,1,1,57,1,12055987.0,32.0992462805513
grocery_net,14.52,F,Fenelton,PA,2054,Operations geologist,1,0,56,1,20906901.0,57.455913252551284
kids_pets,99.11,F,Hopkins,SC,13717,Chiropodist,0,12,70,0,-8944684.0,102.80644356786993
misc_net,1054.8,F,Coulee Dam,WA,1439,"Pilot, airline",1,12,20,0,-22288663.0,97.8515192876867
gas_transport,10.22,M,West Chazy,NY,4778,Engineering geologist,1,5,66,1,-373049.0,132.45834085723368
gas_transport,8.42,M,Heidelberg,MS,4573,"Exhibitions officer, museum/gallery",1,3,32,1,33860602.0,53.894511525513934
shopping_pos,7.77,F,Corona,CA,233717,Wellsite geologist,0,4,54,1,-9842907.0,95.6649897725992
misc_pos,6.54,F,New Memphis,IL,254,Magazine journalist,0,11,68,0,-1964935.0,81.16088022644217
shopping_net,1057.14,F,Marietta,SC,5648,Museum/gallery exhibitions officer,1,22,85,1,9890350.0,71.95225311785366
personal_care,1.48,M,Saint Petersburg,FL,341043,"Engineer, land",0,21,31,0,4920637.0,66.13806905473253
grocery_net,42.69,M,Pittsburgh,PA,687276,"Scientist, marine",0,11,46,0,-30187840.0,31.297573387832916
grocery_net,32.13,F,Juliette,GA,3343,Theatre manager,0,3,30,1,32370829.0,139.86358189695338
health_fitness,54.85,M,Mallie,KY,798,Facilities manager,0,20,94,0,-12726736.0,71.34879845457486
misc_net,94.77,F,Grandview,TX,5875,"Radiographer, therapeutic",0,5,27,1,-31589142.0,97.63531690871017
gas_transport,75.29,M,Ballwin,MO,92608,"Engineer, communications",0,4,18,1,29630647.0,96.55499654153297
gas_transport,50.98,M,Allentown,NY,239,Radio producer,0,5,64,1,13827536.0,81.54446104582627
kids_pets,84.78,F,Unionville,MO,3805,"Investment banker, corporate",0,12,69,0,-13451973.0,96.93751924293359
entertainment,47.38,F,Mobile,AL,270712,"Surveyor, land/geomatics",0,14,48,0,5189480.0,91.90520552001591
shopping_pos,1.24,F,Phenix City,AL,59744,Chemical engineer,0,21,36,0,9270220.0,68.59373979301738
misc_net,911.15,F,Gaithersburg,MD,135332,Clinical biochemist,1,22,84,1,-1981350.0,85.7047053363769
grocery_pos,105.95,M,Brooklin,ME,824,"Loss adjuster, chartered",0,1,45,1,1650901.0,116.99227096414525
health_fitness,1.08,M,Rock Tavern,NY,2258,Building surveyor,0,16,83,0,-28716271.0,24.297779243773984
shopping_net,4.58,F,Allentown,PA,166081,"Scientist, research (maths)",0,16,21,0,27561243.0,77.57197337908033
shopping_pos,925.49,M,Topeka,KS,163415,Clinical cytogeneticist,1,22,45,1,-32205129.0,110.44313267751461
kids_pets,19.52,M,Quanah,TX,3202,"Librarian, public",1,21,22,0,15721279.0,33.110261286224336
kids_pets,21.04,M,Des Moines,IA,222785,Interior and spatial designer,1,22,38,1,-19609381.0,55.140400145707396
shopping_net,1094.26,M,Timberville,VA,4367,Waste management officer,1,23,58,1,12446088.0,58.118702545588896
grocery_pos,306.65,F,Cleveland,TX,34153,Building surveyor,1,0,24,1,2507273.0,37.43651247336915
grocery_pos,97.04,F,Jones,AL,1089,Materials engineer,0,10,48,0,-13960676.0,120.62052088194729
shopping_net,915.92,F,Metairie,LA,137067,Advertising account planner,1,22,68,1,34515164.0,30.521205095816025
shopping_net,927.78,M,Granbury,TX,47119,"Editor, film/video",1,23,54,1,-34813826.0,124.22499188272855
shopping_pos,8.61,M,Ruckersville,VA,9815,"Designer, ceramics/pottery",0,15,44,0,-2016148.0,86.87263277849316
shopping_pos,9.3,M,Clutier,IA,590,"Embryologist, clinical",0,6,67,1,22173126.0,87.82707023655517
shopping_pos,772.65,F,Jermyn,PA,6508,Training and development officer,1,1,39,1,-17990097.0,59.45017722153576
grocery_pos,379.73,F,Bagley,WI,878,Risk analyst,1,7,45,0,-6630787.0,101.22790788512364
entertainment,17.42,F,Littleton,CO,320420,Water engineer,0,16,44,0,41243750.0,38.30020225750592
misc_net,50.97,F,Moundsville,WV,16183,Physiotherapist,0,7,42,0,-5992232.0,107.8882687322187
travel,4.87,M,San Antonio,TX,1595797,Land,0,14,24,0,-10604031.0,77.29409049008159
misc_pos,2.47,F,Bellmore,NY,34496,"Librarian, public",0,8,49,0,-20928705.0,79.21816109732022
shopping_net,1093.9,M,Greenville,OH,22930,Media planner,1,22,48,1,31154971.0,83.00188065862785
grocery_net,12.3,M,Arlington,VA,207410,Mudlogger,1,2,35,1,-7762734.0,23.562453539784528
food_dining,6.3,F,Campbell,NE,493,"Surveyor, minerals",0,23,79,1,-27744864.0,67.98135852336246
grocery_pos,295.42,M,Mooresville,NC,69793,Control and instrumentation engineer,1,2,66,1,40188242.0,73.63703343173775
grocery_pos,330.82,M,Oakdale,NY,9506,"Biochemist, clinical",1,2,67,1,-20218619.0,98.52734167625158
entertainment,434.19,M,Bristow,IN,965,Horticultural therapist,1,23,38,1,14158815.0,98.27603898049223
personal_care,11.2,F,Cassatt,SC,4424,Lawyer,0,16,58,0,-30266425.0,102.18445724750725
gas_transport,52.87,F,Hinckley,OH,7646,Medical sales representative,0,4,31,1,34431701.0,83.62491888229397
food_dining,68.57,F,Thomas,OK,1675,Barrister,0,20,34,0,-9188246.0,89.42443690883889
gas_transport,81.37,F,Allenhurst,NJ,1533,"Administrator, charities/voluntary organisations",0,0,85,1,-3874525.0,84.140419425946
gas_transport,65.87,M,Alexandria,VA,321490,"Scientist, biomedical",0,11,28,0,-24151261.0,72.40875865507925
shopping_net,917.52,F,Stephensport,KY,344,Chartered public finance accountant,1,15,53,0,-3356082.0,108.79465911673842
shopping_net,1075.31,F,Nokomis,IL,3458,Building surveyor,1,5,34,1,31933249.0,108.17581430806258
gas_transport,60.09,F,Barneveld,NY,1684,IT trainer,0,1,26,1,-29564844.0,67.96692633441297
travel,2.78,F,Dublin,PA,2158,Transport planner,1,23,59,1,30405709.0,24.250438903715054
shopping_net,903.44,M,Rockwood,PA,3684,General practice doctor,1,22,44,1,-9677478.0,78.76812680930901
shopping_net,1039.01,F,Kirby,OH,118,Private music teacher,1,23,62,1,6051393.0,84.26280077780581
misc_pos,799.55,F,Scotia,SC,302,Magazine features editor,1,2,47,1,-25219476.0,39.401902983553036
misc_net,806.95,M,Corriganville,MD,626,Energy engineer,1,23,59,1,20726476.0,56.307666783302125
grocery_pos,305.5,F,Blairsden-Graeagle,CA,1725,Chartered legal executive (England and Wales),1,22,53,1,-15986886.0,61.0372163479797
gas_transport,8.9,M,Huntsville,AL,190178,"Engineer, automotive",1,0,61,1,-5523182.0,103.35282463386115
personal_care,20.25,F,Albuquerque,NM,641349,Charity officer,1,22,53,1,-1133095.0,85.39144384981311
food_dining,6.24,M,Smackover,AR,2501,Financial adviser,0,17,34,0,2750355.0,104.89458185403402
kids_pets,89.47,M,Malad City,ID,4154,Nature conservation officer,0,16,58,0,37666755.0,106.12376815306679
gas_transport,47.42,F,Georgetown,MN,346,"Research officer, trade union",0,5,43,1,-10149665.0,128.07483529624497
misc_net,9.55,F,Higganum,CT,5438,"Librarian, academic",0,7,55,0,-10533223.0,44.55870712190155
grocery_pos,311.97,M,Muskegon,MI,128715,Historic buildings inspector/conservation officer,1,0,25,1,5850720.0,78.66577037754038
food_dining,68.55,M,Premier,WV,337,Advice worker,0,21,33,0,-6663398.0,104.95895139786087
shopping_net,983.46,F,Lockhart,TX,17081,Air traffic controller,1,23,66,1,20395655.0,111.69035192092075
grocery_pos,350.7,M,Jefferson,NY,1666,Diagnostic radiographer,1,19,52,0,-34489230.0,108.05443425517616
gas_transport,11.39,M,Elizabeth,NJ,124967,Operational researcher,1,1,39,1,16957405.0,97.45338166993588
shopping_pos,936.13,M,Parsonsfield,ME,1892,Audiological scientist,1,21,64,0,-24292940.0,54.90257751578155
health_fitness,66.66,M,Monmouth Beach,NJ,3279,Health promotion specialist,0,19,41,0,21508087.0,114.25978205580829
home,3.71,F,Edisto Island,SC,2408,"Sales professional, IT",0,17,22,0,19000735.0,20.839528860807576
grocery_pos,124.2,M,Freedom,WY,471,"Education officer, museum",0,1,52,1,-26672030.0,104.88368232802362
grocery_pos,346.49,F,Sterling City,TX,1143,"Scientist, biomedical",1,23,58,1,-90146.0,127.50728914478123
food_dining,67.97,F,Hawley,MN,4508,Naval architect,0,0,71,1,-5526453.0,46.8988373015062
misc_pos,8.68,F,Topeka,KS,163415,Secondary school teacher,0,12,15,0,29762455.0,26.54659937702028
grocery_pos,119.88,F,Fort Washakie,WY,1645,Information systems manager,0,10,34,0,1203442.0,22.713871214673663
food_dining,3.91,M,Hudson,NY,17867,Travel agency manager,0,18,21,0,-25546031.0,82.10338771909836
shopping_net,109.41,M,Dumont,CO,565,Mental health nurse,0,6,41,1,5574306.0,40.16640103260098
personal_care,22.82,F,Lagrange,WY,635,Product/process development scientist,1,22,46,1,-2275858.0,133.2339439797898
shopping_net,70.55,M,Luray,MO,519,Town planner,0,4,54,1,14363427.0,82.69473851760577
home,3.75,F,Napa,CA,94014,Airline pilot,0,20,34,0,-16097560.0,56.30956917317418
misc_pos,8.61,M,Sacramento,CA,757530,Magazine features editor,1,23,41,1,4589706.0,62.51174724430209
entertainment,65.25,M,San Antonio,TX,1595797,Land,0,16,24,0,4985097.0,101.64314111277262
shopping_net,829.91,F,Moro,IL,2401,"Buyer, industrial",1,3,48,1,19996014.0,65.11529551991218
personal_care,65.85,M,Harrington Park,NJ,4664,"Radiographer, diagnostic",0,13,55,0,-28906116.0,130.04372180250286
misc_net,715.88,F,Westfir,OR,597,Forensic psychologist,1,22,59,1,9276988.0,72.10261248171813
gas_transport,73.0,F,Roosevelt,OK,551,Amenity horticulturist,0,1,49,1,19710940.0,53.368197915236784
shopping_net,857.25,M,Seneca,WI,153,Quantity surveyor,1,22,58,1,-2084858.0,122.11205858520975
shopping_net,1096.53,M,San Antonio,TX,1595797,Land,1,23,24,1,-18830592.0,64.06762488668659
grocery_pos,272.4,M,Hazel,KY,1480,"Designer, interior/spatial",1,22,45,1,4921409.0,48.89692143897517
grocery_pos,333.66,M,Kent,OR,60,Museum education officer,1,23,78,1,-7945212.0,99.98007430328083
personal_care,52.68,F,Halstad,MN,771,"Scientist, audiological",0,14,48,0,742834.0,80.56730445118389
shopping_pos,927.58,M,Oxford,MI,24840,Agricultural consultant,1,21,60,0,-21230046.0,23.481269394815637
entertainment,29.22,F,Brownville,NY,1271,"Producer, radio",0,12,61,0,-1068283.0,109.84155939516913
gas_transport,22.04,F,Altona,NY,2148,"Surveyor, land/geomatics",1,8,67,0,28153371.0,33.67021942509986
shopping_net,1050.15,M,South Hero,VT,1654,Transport planner,1,23,29,1,16211464.0,78.50770961453274
shopping_net,1.61,M,Union,WV,2443,Chartered public finance accountant,0,6,78,1,-7233481.0,114.34427361126983
shopping_pos,2437.55,M,Warren,MI,134056,"Doctor, hospital",0,15,40,0,-18628866.0,79.19988090413271
grocery_pos,288.95,M,Shippingport,PA,198,Secretary/administrator,1,3,41,1,-3759993.0,57.5154706044677
misc_net,9.05,M,San Antonio,TX,1595797,Land,0,20,24,0,-9959699.0,50.508665557752536
grocery_pos,310.3,M,Boonton,NJ,15269,"Psychologist, sport and exercise",1,0,26,1,18849931.0,41.26579188200124
misc_net,1.87,M,Palmyra,NY,9565,Exhibition designer,0,2,92,1,-12348015.0,62.94292943745291
gas_transport,12.17,M,Lima,OH,86954,"Copywriter, advertising",1,2,27,1,28510393.0,88.47314841953732
grocery_net,42.72,F,De Witt,AR,5161,Electrical engineer,0,3,27,1,3198892.0,100.96295547024319
food_dining,26.99,F,Goodrich,MI,6951,Learning disability nurse,0,13,35,0,-14822186.0,107.91243992154128
shopping_pos,1.87,M,Birmingham,AL,493806,Musician,0,17,39,0,6235420.0,55.58348349037608
food_dining,27.01,F,Shenandoah Junction,WV,1925,Systems developer,0,22,54,1,-28841243.0,132.64588075297462
gas_transport,18.03,F,Enola,AR,969,"Physicist, medical",1,3,66,1,9436629.0,81.3838239739649
grocery_pos,129.07,M,Belfast,NY,1766,Mechanical engineer,0,5,58,1,-8547891.0,83.34492367733061
grocery_net,4.34,M,Spring Church,PA,972,Public relations account executive,0,2,22,1,14504554.0,43.91429807222385
personal_care,12.76,F,Mulberry Grove,IL,1810,Race relations officer,0,21,45,0,2400611.0,116.6536264908161
grocery_pos,338.7,F,Vanderbilt,PA,2303,Physiotherapist,1,0,32,1,6664699.0,68.30795564710729
entertainment,35.34,F,Michigan,ND,454,"Producer, television/film/video",0,15,47,0,-22324494.0,105.14793745030785
misc_net,8.36,M,Haines City,FL,33804,Exercise physiologist,0,1,29,1,36844885.0,74.0220955331997
shopping_pos,873.31,F,Los Angeles,CA,2383912,"Journalist, newspaper",1,20,61,0,-8485373.0,44.68145384470168
kids_pets,54.81,F,Ridgeland,MS,24645,"Scientist, clinical (histocompatibility and immunogenetics)",0,19,54,0,-8299134.0,100.4217547206808
travel,11.62,M,Cokeburg,PA,632,Dealer,1,19,31,0,-8812500.0,23.79376529675418
shopping_pos,5.39,M,Murfreesboro,TN,158701,"Journalist, newspaper",0,22,42,1,-162187.0,104.36887015262774
gas_transport,7.04,M,Armonk,NY,7987,Television/film/video producer,1,3,56,1,5719323.0,74.81966117116177
gas_transport,80.99,F,Ronceverte,WV,4575,Statistician,0,11,28,0,19642093.0,100.90060153246326
health_fitness,6.5,F,Barneveld,NY,1684,IT trainer,0,13,26,0,-25307730.0,110.45741879867239
grocery_net,13.13,F,Warren,OH,75903,Magazine features editor,1,2,63,1,-16802510.0,46.435918954371644
shopping_net,1006.63,F,Grassflat,PA,489,Pension scheme manager,1,18,63,0,8786416.0,115.82833043076118
grocery_pos,331.18,M,Knowlesville,NY,275,TEFL teacher,1,2,55,1,2015392.0,68.43627743915481
gas_transport,11.88,M,Methuen,MA,47249,Market researcher,1,3,39,1,28688847.0,74.32952280880365
grocery_pos,118.39,F,Thomas,WV,836,Forensic psychologist,0,1,38,1,-5277755.0,36.77930549663353
shopping_pos,6.24,M,Ruckersville,VA,9815,"Designer, ceramics/pottery",0,20,44,0,-5808903.0,115.51599819287237
travel,8.6,M,Spring Church,PA,972,Public relations account executive,0,14,22,0,-23261425.0,79.80934628996498
home,261.01,F,Orangeburg,NY,5950,Records manager,1,22,49,1,-6107308.0,54.27322960259586
grocery_pos,120.79,F,Center Point,WV,255,Chief Executive Officer,0,11,48,0,18364406.0,100.52403975575734
kids_pets,55.87,M,Ferney,SD,52,Bookseller,0,21,30,0,-12060530.0,91.62894185999126
entertainment,23.06,F,Lawn,PA,213,Special educational needs teacher,0,12,48,0,3512256.0,88.34664479703217
home,16.17,M,Greenwich,NJ,804,Insurance risk surveyor,0,20,55,0,19295601.0,26.335504441033603
grocery_net,14.86,M,Fulton,OH,267,Facilities manager,0,4,15,1,-1267238.0,77.457854561815
shopping_net,1053.56,M,Boulder,MT,1939,Patent attorney,1,23,53,1,-6498612.0,60.48781948504478
personal_care,51.49,M,Deadwood,SD,1979,Multimedia programmer,1,23,50,1,-21515305.0,38.925562210743756
health_fitness,190.69,M,Washington,DC,601723,"Optician, dispensing",0,17,49,0,3262254.0,93.56301602368315
shopping_net,955.57,F,Hahira,GA,10295,"Teacher, special educational needs",1,23,22,1,2960154.0,70.85715069920425
shopping_net,992.41,F,White Sulphur Springs,WV,5216,Community development worker,1,2,26,1,14871800.0,134.17346723478718
grocery_pos,306.89,F,Corsica,PA,1274,Maintenance engineer,1,0,71,1,2671783.0,48.37923994518585
shopping_net,1068.34,M,North Haverhill,NH,1966,Structural engineer,1,23,72,1,15548638.0,62.777206924621254
misc_net,8.25,F,Munith,MI,2523,Geophysicist/field seismologist,0,1,32,1,-1377836.0,48.5930290924854
gas_transport,114.51,F,Reynolds,ND,733,Visual merchandiser,0,2,25,1,-15028806.0,65.13338921815448
gas_transport,51.56,M,Jefferson,NY,1666,Diagnostic radiographer,0,8,52,0,-9396085.0,98.61107303593585
misc_net,8.16,M,Huntsville,AL,190178,Television production assistant,0,2,47,1,6719504.0,32.03884826332813
grocery_pos,286.2,M,Louisiana,MO,4593,"Teacher, early years/pre",1,0,79,1,20122387.0,81.53166400926342
shopping_net,904.37,M,Seneca,WI,153,Quantity surveyor,1,22,58,1,2239707.0,110.02603046840466
kids_pets,4.06,F,Mc Cracken,KS,320,Film/video editor,1,22,59,1,2073170.0,49.12472993296245
grocery_pos,80.08,M,Scarborough,ME,18760,Make,0,2,87,1,-35408213.0,105.60816081221382
